,Location,SURVEY_DATE,Time_HHMMSS,Depth_m,Chlorophyll-a (ug/L),Dissolved Oxygen concentration (mg/L),Dissolved Oxygen % saturation (%),pH (Unit),Salinity (PSU),Specific Conductance at 25 deg C (mS/cm),Temperature (deg C),Turbidity (NTU)
6667,7,16/12/2010,112400,6.0,,7.5,93.4,7.4,0.192,0.382,26.52,53.0
6668,7,3/02/2011,110000,0.2,3.5,7.1,91.2,7.54,0.463,0.914,28.48,92.0
6669,7,3/02/2011,110000,2.0,,7.0,89.9,7.46,0.491,0.969,28.21,100.0
6670,7,3/02/2011,110000,4.0,,7.0,89.5,7.43,0.602,1.18,28.13,109.0
6671,7,3/02/2011,110000,6.0,,6.8,87.5,7.37,1.17,2.27,27.99,108.0
6672,7,22/02/2011,142300,0.2,7.6,6.5,84.8,7.88,1.77,3.36,28.95,60.0
6673,7,22/02/2011,142300,2.0,,6.2,81.9,7.86,1.86,3.52,28.89,65.0
6674,7,22/02/2011,142300,4.0,,6.3,83.3,7.84,2.36,4.42,28.85,72.0
6675,7,22/02/2011,142300,6.0,,5.7,75.4,7.74,5.03,8.99,28.81,72.0
6676,7,24/03/2011,144300,0.2,2.6,7.6,97.7,7.34,0.241,0.48,28.23,56.0
6677,7,24/03/2011,144300,2.0,,7.6,97.6,7.33,0.242,0.481,28.09,59.0
6678,7,24/03/2011,144300,4.0,,7.6,96.9,7.33,0.244,0.485,28.04,62.0
6679,7,24/03/2011,144300,6.0,,7.5,96.3,7.33,0.245,0.487,28.0,65.0
6680,7,14/04/2011,101300,0.2,2.2,6.8,85.5,7.94,5.13,9.16,25.27,10.0
6681,7,14/04/2011,101300,2.0,,6.5,82.6,7.86,7.47,13.0,25.04,8.0
6682,7,14/04/2011,101300,4.0,,6.0,77.3,7.85,11.3,19.1,24.95,7.0
6683,7,14/04/2011,101300,5.5,,5.8,75.7,7.88,14.4,23.8,24.9,7.0
6684,7,26/05/2011,115700,0.2,2.8,8.0,92.8,7.89,8.37,14.4,20.49,9.0
6685,7,26/05/2011,115700,2.0,,7.4,87.5,7.81,12.0,20.1,20.37,8.0
6686,7,26/05/2011,115700,4.0,,6.8,83.3,7.79,16.3,26.6,20.51,6.0
6687,7,26/05/2011,115700,5.0,,6.5,82.1,7.85,21.8,34.7,20.86,8.0
6688,7,9/06/2011,161000,0.2,1.4,7.1,82.8,8.05,9.41,16.1,19.85,7.0
6689,7,9/06/2011,161000,2.0,,6.7,81.0,8.03,14.8,24.3,20.16,6.0
6690,7,9/06/2011,161000,4.0,,6.6,80.5,8.04,16.8,27.4,20.14,7.0
6691,7,9/06/2011,161000,6.0,,6.5,79.6,8.06,17.3,28.0,20.14,7.0
6692,7,5/07/2011,145100,0.2,0.5,7.6,89.7,7.62,15.8,25.9,19.0,6.0
6693,7,5/07/2011,145100,2.0,,7.3,87.0,7.57,16.4,26.8,18.94,6.0
6694,7,5/07/2011,145100,4.0,,7.1,84.7,7.55,17.3,28.2,18.79,7.0
6695,7,2/08/2011,122400,0.2,0.6,7.3,89.3,7.64,20.1,32.2,19.29,6.0
6696,7,2/08/2011,122400,2.0,,7.2,87.2,7.62,21.4,34.0,18.66,6.0
6697,7,2/08/2011,122400,4.0,,7.1,86.1,7.62,22.2,35.2,18.57,6.0
6698,7,2/08/2011,122400,6.0,,7.0,86.2,7.61,22.9,36.3,18.52,6.0
6699,7,27/09/2011,120200,0.2,6.2,6.6,89.6,7.88,22.9,36.2,23.75,2.0
6700,7,27/09/2011,120200,2.0,,6.6,89.1,7.85,23.1,36.6,23.64,2.0
6701,7,27/09/2011,120200,4.0,,6.5,88.2,7.85,23.3,36.8,23.64,3.0
6702,7,27/09/2011,120200,6.0,,6.4,86.6,7.83,24.5,38.5,23.34,7.0
6703,7,26/10/2011,101000,0.2,1.4,6.3,89.8,7.68,26.9,41.9,25.28,5.6
6704,7,26/10/2011,101000,2.0,,6.3,89.2,7.69,27.4,42.6,25.08,9.3
6705,7,26/10/2011,101000,4.0,,6.2,88.2,7.7,27.9,43.3,24.85,8.8
6706,7,26/10/2011,101000,6.0,,6.2,88.2,7.7,27.8,43.1,24.93,8.4
6707,7,26/10/2011,101000,7.5,,6.2,87.5,7.7,28.2,43.7,24.75,13.0
6708,7,24/11/2011,150600,0.2,9.0,7.8,114.8,7.77,21.9,34.9,28.99,4.0
6709,7,24/11/2011,150600,2.0,,7.6,112.0,7.79,22.4,35.5,28.87,6.0
6710,7,24/11/2011,150600,4.0,,7.4,108.1,7.74,22.7,35.9,28.51,6.0
6711,7,13/12/2011,123600,0.2,5.8,6.8,85.3,7.81,0.523,1.03,26.42,28.8
6712,7,13/12/2011,123600,2.0,,6.7,83.6,7.75,0.625,1.23,26.28,33.2
6713,7,13/12/2011,123600,4.0,,6.7,83.0,7.73,0.652,1.28,26.28,33.5
6714,7,13/12/2011,123600,6.0,,6.4,79.2,7.67,1.16,2.23,26.07,30.1
6715,7,13/12/2011,123600,8.0,,6.3,78.0,7.58,2.24,4.21,25.88,34.0
6716,7,9/01/2012,134100,0.2,5.5,7.1,105.5,7.92,23.2,36.7,28.97,4.2
6717,7,9/01/2012,134100,2.0,,6.9,100.8,7.89,23.5,37.1,28.63,6.2
6718,7,9/01/2012,134100,4.0,,6.5,95.8,7.87,23.7,37.3,28.4,6.3
6719,7,9/01/2012,134100,6.0,,6.0,88.4,7.85,24.9,39.0,27.96,7.4
6720,7,6/02/2012,120500,0.2,4.7,6.2,80.6,7.49,1.92,3.64,28.56,29.7
6721,7,6/02/2012,120500,2.0,,6.1,79.3,7.44,2.4,4.5,28.14,31.8
6722,7,6/02/2012,120500,4.0,,5.8,75.7,7.41,3.11,5.73,27.94,31.2
6723,7,6/02/2012,120500,6.0,,5.4,71.8,7.29,9.24,15.8,27.7,23.6
6724,7,6/03/2012,134000,0.2,5.3,7.2,91.9,7.83,0.809,1.58,27.97,19.0
6725,7,6/03/2012,134000,2.0,,7.2,92.3,7.8,1.07,2.08,27.91,19.0
6726,7,6/03/2012,134000,4.0,,6.6,87.1,7.6,5.74,10.2,27.62,19.0
6727,7,5/04/2012,94800,0.2,0.7,6.3,81.8,7.64,9.03,15.5,25.94,8.2
6728,7,5/04/2012,94800,2.0,,6.1,79.0,7.61,10.6,17.9,25.75,11.3
6729,7,5/04/2012,94800,4.0,,5.7,75.2,7.59,12.8,21.3,25.65,11.1
6730,7,5/04/2012,94800,6.0,,5.5,73.5,7.62,15.7,25.7,25.61,15.1
6731,7,3/05/2012,82800,0.2,1.7,6.0,76.7,7.77,17.5,28.4,22.75,7.7
6732,7,3/05/2012,82800,2.0,,5.7,74.4,7.76,20.7,33.0,23.15,7.9
6733,7,3/05/2012,82800,4.0,,5.4,72.6,7.79,22.2,35.2,23.34,15.2
6734,7,3/05/2012,82800,5.0,,5.5,73.9,7.84,23.8,37.6,23.35,20.6
6735,7,6/06/2012,121000,0.2,2.7,7.1,82.3,7.52,10.2,17.3,19.41,13.1
6736,7,6/06/2012,121000,2.0,,6.9,80.1,7.5,10.9,18.4,19.24,14.4
6737,7,6/06/2012,121000,4.0,,6.7,78.1,7.51,12.5,20.9,19.13,15.7
6738,7,6/06/2012,121000,6.0,,6.5,77.2,7.55,14.6,24.0,19.22,15.6
6739,7,2/07/2012,112700,0.2,1.9,8.6,93.0,8.02,3.26,6.0,18.34,16.0
6740,7,2/07/2012,112700,2.0,,8.4,91.9,7.97,4.07,7.38,18.42,15.0
6741,7,2/07/2012,112700,4.0,,8.3,91.4,7.91,6.14,10.8,18.5,14.0
6742,7,2/07/2012,112700,5.5,,7.6,86.6,7.84,10.1,17.2,18.83,14.0
6743,7,30/07/2012,122400,0.2,0.8,8.4,92.2,7.8,5.3,9.45,18.12,5.2
6744,7,30/07/2012,122400,2.0,,8.3,91.2,7.77,6.5,11.4,18.04,8.8
6745,7,30/07/2012,122400,4.0,,7.7,86.4,7.74,11.1,18.8,17.86,5.9
6746,7,30/07/2012,122400,5.0,,7.2,84.8,7.79,18.0,29.2,17.85,8.2
6747,7,3/09/2012,132200,0.2,6.5,9.5,122.5,8.19,20.8,33.2,21.69,3.1
6748,7,3/09/2012,132200,2.0,,9.6,122.9,8.12,21.1,33.7,21.63,2.8
6749,7,3/09/2012,132200,4.0,,9.1,117.0,8.05,22.0,34.9,21.19,3.2
6750,7,3/09/2012,132200,6.0,,8.7,111.2,8.0,22.9,36.2,20.95,5.0
6751,7,3/10/2012,124100,0.2,3.1,5.9,80.6,7.65,26.3,41.1,23.32,10.0
6752,7,3/10/2012,124100,2.0,,5.8,78.9,7.65,26.5,41.3,23.01,11.0
6753,7,3/10/2012,124100,4.0,,5.7,77.2,7.66,26.7,41.7,22.69,16.0
6754,7,3/10/2012,124100,6.0,,5.7,77.1,7.67,27.1,42.2,22.46,25.0
6755,7,5/11/2012,154300,0.2,3.2,6.9,99.8,7.69,27.9,43.3,26.19,10.1
6756,7,5/11/2012,154300,2.0,,6.5,93.4,7.65,28.0,43.4,25.87,9.8
6757,7,5/11/2012,154300,4.0,,6.0,85.1,7.6,28.3,43.8,25.15,12.9
6758,7,5/11/2012,154300,6.0,,5.8,82.3,7.6,28.3,43.9,25.08,15.4
6759,7,11/12/2012,101600,0.2,1.8,5.1,75.0,7.45,25.4,39.8,28.09,4.3
6760,7,11/12/2012,101600,2.0,,5.0,74.3,7.45,25.5,39.9,28.06,4.4
6761,7,11/12/2012,101600,4.0,,5.0,73.8,7.45,25.6,40.0,28.04,5.8
6762,7,11/12/2012,101600,6.0,,4.9,72.3,7.45,26.1,40.7,27.91,6.6
6763,7,11/12/2012,101600,7.0,,4.9,72.1,7.46,26.2,41.0,27.9,6.9
6764,7,22/01/2013,100100,0.2,3.7,7.3,112.3,7.81,29.9,46.1,29.22,4.1
6765,7,22/01/2013,100100,2.0,,7.3,112.1,7.81,29.9,46.1,29.2,4.4
6766,7,22/01/2013,100100,4.0,,7.2,111.2,7.8,30.0,46.2,29.19,5.6
6767,7,22/01/2013,100100,6.0,,6.8,105.3,7.77,30.4,46.8,29.14,8.6
6768,7,19/03/2013,83900,0.2,1.0,7.4,89.4,7.78,0.21,0.419,24.98,81.8
6769,7,19/03/2013,83900,2.0,,7.4,89.1,7.72,0.212,0.422,25.01,81.2
6770,7,19/03/2013,83900,4.0,,7.3,88.6,7.69,0.214,0.426,25.02,83.9
6771,7,19/03/2013,83900,6.0,,7.3,88.2,7.65,0.216,0.431,25.02,81.8
6772,7,19/03/2013,83900,8.0,,7.3,88.0,7.64,0.217,0.432,25.02,83.0
6773,7,16/04/2013,161200,0.2,1.5,7.3,94.3,7.77,11.7,19.7,25.18,5.0
6774,7,16/04/2013,161200,2.0,,6.5,84.4,7.82,14.3,23.7,24.03,3.0
6775,7,16/04/2013,161200,4.0,,6.3,82.6,7.83,16.9,27.5,23.72,2.8
6776,7,16/04/2013,161200,6.0,,6.3,82.4,7.87,18.4,29.7,23.71,3.0
6777,7,16/04/2013,161200,8.0,,6.1,81.4,7.88,20.8,33.3,23.71,16.5
6778,7,16/04/2013,161200,9.0,,6.1,80.8,7.9,20.9,33.4,23.71,24.4
6779,7,21/05/2013,81000,0.2,3.5,6.4,75.8,7.52,13.4,22.2,19.52,4.8
6780,7,21/05/2013,81000,2.0,,6.0,74.9,7.79,18.5,29.8,20.77,4.3
6781,7,21/05/2013,81000,4.0,,5.9,74.9,7.84,20.1,32.2,20.99,5.4
6782,7,24/06/2013,145900,0.2,2.4,8.5,91.6,8.04,2.31,4.33,18.15,6.3
6783,7,24/06/2013,145900,2.0,,8.4,91.1,7.99,2.87,5.33,18.2,6.5
6784,7,24/06/2013,145900,4.0,,8.2,89.5,7.91,4.69,8.44,18.19,6.3
6785,7,24/06/2013,145900,6.0,,7.8,86.3,7.83,7.2,12.6,18.21,6.0
6786,7,25/07/2013,134900,0.2,1.1,6.7,85.1,7.57,25.8,40.3,19.87,5.3
6787,7,25/07/2013,134900,2.0,,6.6,84.2,7.57,25.8,40.3,19.86,5.5
6788,7,25/07/2013,134900,4.0,,6.5,83.6,7.57,25.9,40.5,19.82,6.2
6789,7,25/07/2013,134900,6.0,,6.5,82.3,7.58,26.3,41.1,19.61,6.6
6790,7,19/08/2013,115000,0.2,1.1,6.8,90.5,7.68,26.3,41.1,22.22,3.5
6791,7,19/08/2013,115000,2.0,,6.8,90.3,7.68,26.4,41.1,22.17,3.6
6792,7,19/08/2013,115000,4.0,,6.6,88.6,7.67,26.6,41.5,22.01,4.3
6793,7,19/08/2013,115000,4.5,,6.6,88.3,7.67,26.7,41.7,21.97,6.0
6794,7,16/09/2013,122100,0.2,3.6,6.9,95.5,7.69,25.7,40.2,24.61,2.9
6795,7,16/09/2013,122100,2.0,,7.0,97.7,7.78,26.4,41.3,24.41,1.7
6796,7,16/09/2013,122100,4.0,,7.0,98.0,7.78,26.7,41.6,24.27,1.5
6797,7,16/09/2013,122100,5.0,,6.9,96.3,7.76,26.9,41.9,24.21,2.5
6798,7,15/10/2013,80600,0.2,1.4,5.5,79.2,7.73,29.2,45.1,24.94,3.1
6799,7,15/10/2013,80600,2.0,,5.4,77.7,7.74,29.3,45.2,24.93,3.8
6800,7,15/10/2013,80600,4.0,,5.4,77.0,7.74,29.4,45.3,24.93,5.3
6801,7,15/10/2013,80600,6.0,,5.4,76.9,7.75,29.5,45.6,24.82,8.3
6802,7,15/10/2013,80600,8.0,,5.3,75.6,7.74,29.6,45.6,24.79,9.1
6803,7,21/11/2013,120800,0.2,5.5,7.2,96.5,8.03,7.32,12.8,28.75,3.6
6804,7,21/11/2013,120800,2.0,,5.8,78.7,7.84,13.2,21.9,27.27,3.6
6805,7,21/11/2013,120800,4.0,,5.4,74.2,7.81,15.7,25.7,27.17,5.2
6806,7,21/11/2013,120800,6.0,,5.3,73.7,7.82,16.8,27.4,27.17,5.3
6807,7,21/11/2013,120800,7.5,,5.2,72.6,7.81,18.5,29.9,27.13,7.4
6808,7,19/12/2013,130500,0.2,5.5,7.4,104.5,7.86,22.8,36.1,26.81,2.7
6830,8,12/08/1993,104700,0.2,,5.8,75.7,8.07,29.6,45.6,19.6,5.0
6831,8,12/08/1993,104700,2.0,,5.6,72.4,8.06,29.9,46.0,19.3,5.0
6832,8,12/08/1993,104700,2.5,,5.4,69.7,8.02,29.9,46.1,19.5,7.0
6833,8,16/09/1993,135800,0.2,,5.3,72.1,7.57,25.5,39.9,23.6,10.0
6835,8,16/09/1993,135800,2.0,,5.2,71.3,7.57,25.6,40.0,23.5,12.0
6836,8,16/09/1993,135800,2.5,,5.2,71.0,7.57,25.6,40.0,23.5,28.0
6838,8,14/10/1993,114000,0.2,,4.9,67.6,7.55,25.7,40.3,23.7,7.0
6839,8,14/10/1993,114000,2.0,,4.8,65.4,7.54,26.0,40.7,23.6,13.0
6840,8,14/10/1993,114000,4.0,,4.7,64.7,7.54,26.1,40.7,23.6,20.0
6841,8,11/11/1993,112800,0.2,3.5,5.5,71.5,7.67,8.49,14.6,26.5,12.0
6842,8,11/11/1993,112800,2.0,,5.2,68.4,7.65,8.95,15.4,26.4,20.0
6843,8,11/11/1993,112800,4.0,,5.4,71.1,7.67,9.05,15.5,26.5,21.0
6844,8,9/12/1993,110700,0.2,3.6,6.0,78.4,8.27,10.4,17.7,26.3,16.0
6845,8,9/12/1993,110700,2.0,,5.8,76.6,8.19,10.9,18.5,26.4,22.0
6847,8,13/01/1994,115300,0.2,,5.2,78.5,7.8,25.0,39.2,30.0,11.0
6848,8,13/01/1994,115300,2.0,,5.1,77.1,7.78,25.1,39.4,29.9,17.0
6849,8,13/01/1994,115300,4.0,,5.0,76.1,7.78,25.2,39.5,29.9,31.0
6850,8,13/01/1994,115300,5.5,,4.9,74.8,7.78,25.2,39.5,29.9,34.0
6852,8,10/02/1994,124300,0.2,,6.5,86.5,7.82,8.64,14.9,27.9,7.0
6853,8,10/02/1994,124300,2.0,,5.4,73.8,7.65,12.7,21.1,27.8,9.0
6854,8,10/02/1994,124300,3.5,,5.1,70.7,7.61,13.7,22.6,27.8,9.0
6856,8,10/03/1994,140000,0.2,,5.8,72.8,7.44,0.16,0.32,27.3,80.0
6857,8,10/03/1994,140000,2.0,,5.7,71.6,7.21,0.166,0.332,27.3,94.0
6858,8,10/03/1994,140000,2.5,,5.6,71.2,7.17,0.167,0.334,27.3,85.0
6860,8,21/04/1994,140100,0.2,,8.4,113.2,8.35,23.2,36.7,23.9,9.0
6861,8,21/04/1994,140100,2.0,,6.6,88.8,8.24,25.0,39.2,23.2,12.0
6862,8,21/04/1994,140100,3.5,,6.2,84.6,8.23,25.6,40.1,23.2,27.0
6864,8,19/05/1994,145400,0.2,,7.2,96.7,8.03,27.0,42.1,22.5,9.0
6865,8,19/05/1994,145400,2.0,,7.1,95.1,8.02,27.3,42.5,22.3,12.0
6866,8,19/05/1994,145400,4.0,,6.9,92.6,8.0,27.5,42.7,22.2,13.0
6867,8,9/06/1994,134900,0.2,0.9,5.4,70.7,7.57,24.5,38.4,21.6,6.0
6868,8,9/06/1994,134900,2.0,,5.4,70.6,7.56,24.6,38.6,21.6,8.0
6870,8,21/07/1994,131800,0.2,,6.5,80.7,7.89,26.8,41.8,18.4,5.0
6871,8,21/07/1994,131800,2.0,,6.4,79.7,7.88,26.9,41.9,18.4,5.0
6873,8,18/08/1994,135600,0.2,,5.9,75.7,8.3,28.1,43.5,19.2,7.0
6874,8,18/08/1994,135600,2.0,,5.8,74.4,8.28,28.2,43.8,19.1,9.0
6875,8,18/08/1994,135600,3.5,,5.8,74.4,8.27,28.3,43.8,19.1,9.0
6877,8,15/09/1994,140900,0.2,,6.0,84.4,8.03,29.6,45.7,24.2,5.0
6878,8,15/09/1994,140900,2.0,,5.8,81.3,8.02,29.7,45.8,23.5,7.0
6879,8,15/09/1994,140900,3.5,,5.4,75.2,7.99,29.9,46.0,23.0,14.0
6881,8,18/10/1994,115600,0.2,,7.8,112.2,7.87,30.8,47.3,24.7,8.0
6882,8,18/10/1994,115600,2.0,,7.6,108.3,7.86,31.0,47.7,24.6,15.0
6883,8,18/10/1994,115600,3.0,,7.6,108.3,7.86,31.0,47.7,24.6,10.0
6885,8,17/11/1994,133500,0.2,,6.5,99.5,7.79,30.8,47.3,28.7,16.0
6886,8,17/11/1994,133500,2.0,,6.2,94.8,7.75,30.8,47.3,28.6,22.0
6887,8,17/11/1994,133500,3.5,,6.1,93.4,7.74,30.8,47.3,28.6,21.0
6888,8,13/12/1994,110900,0.2,,6.6,97.9,7.96,31.5,48.2,26.9,4.0
6892,8,13/12/1994,110900,2.0,,6.5,97.4,7.93,32.0,49.0,26.7,3.0
6893,8,13/12/1994,110900,3.0,,6.4,96.1,7.93,32.0,49.0,26.7,8.0
6894,8,19/01/1995,132400,0.2,,5.3,83.0,8.03,33.0,50.3,28.8,20.0
6896,8,19/01/1995,132400,2.0,,5.3,82.4,8.02,33.0,50.3,28.8,25.0
6897,8,19/01/1995,132400,4.0,,5.3,81.9,8.02,33.0,50.4,28.8,27.0
6899,8,14/02/1995,112700,0.2,,5.8,71.6,7.28,9.06,15.5,23.4,50.0
6900,8,14/02/1995,112700,2.0,,5.7,71.3,7.28,10.1,17.1,23.5,59.0
6901,8,14/02/1995,112700,3.5,,5.7,71.6,7.28,10.3,17.5,23.5,82.0
6902,8,16/03/1995,131300,0.2,,7.6,106.7,8.2,20.4,32.6,26.9,32.0
6904,8,16/03/1995,131300,2.0,,7.8,109.6,8.2,20.5,32.8,26.9,56.0
6909,8,11/05/1995,112600,0.2,,5.7,74.2,7.5,25.8,40.4,21.1,7.0
6911,8,11/05/1995,112600,2.0,,5.7,74.5,7.47,25.9,40.5,21.1,10.0
6912,8,31/05/1995,130500,0.2,,6.4,84.0,7.97,25.9,40.5,21.0,3.0
6914,8,31/05/1995,130500,2.0,,6.3,82.9,7.95,26.0,40.6,21.0,4.0
6915,8,31/05/1995,130500,3.0,,6.4,83.0,7.94,26.0,40.6,21.0,3.0
6916,8,13/07/1995,135200,0.2,1.7,5.3,67.3,7.82,27.9,43.3,19.1,8.0
6917,8,13/07/1995,135200,2.0,,5.3,67.5,7.81,27.9,43.3,19.1,9.0
6918,8,13/07/1995,135200,4.0,,5.3,67.1,7.79,27.9,43.3,19.1,11.0
6919,8,8/08/1995,112300,0.2,1.0,6.0,71.7,7.81,29.4,45.4,15.5,4.0
6920,8,8/08/1995,112300,2.0,,5.9,71.4,7.78,29.5,45.6,15.5,5.0
6921,8,8/08/1995,112300,3.0,,5.9,71.2,7.77,29.5,45.6,15.5,4.0
6923,8,14/09/1995,123900,0.2,,5.7,80.1,7.69,32.1,49.2,22.7,6.0
6924,8,14/09/1995,123900,2.0,,5.9,82.0,7.7,32.5,49.6,22.3,4.0
6925,8,14/09/1995,123900,4.0,,5.8,79.7,7.68,32.6,49.8,22.0,6.0
6927,8,10/10/1995,114500,0.2,,4.7,65.1,7.99,31.7,48.6,22.9,9.0
6928,8,10/10/1995,114500,2.0,,4.6,63.9,7.98,31.8,48.7,22.8,14.0
6929,8,10/10/1995,114500,4.0,,4.6,64.8,7.99,31.9,48.8,22.7,16.0
6930,8,10/10/1995,114500,6.0,,4.6,64.5,7.99,31.9,48.8,22.7,32.0
6931,8,16/11/1995,133100,0.2,,5.4,82.1,7.86,30.8,47.3,28.1,6.0
6933,8,16/11/1995,133100,2.0,,5.1,76.9,7.82,31.0,47.5,27.8,6.0
6934,8,16/11/1995,133100,4.0,,4.7,70.5,7.78,31.1,47.7,27.6,7.0
6936,8,7/12/1995,120200,0.2,,5.7,76.6,7.81,7.62,13.2,28.9,37.0
6937,8,7/12/1995,120200,2.0,,5.5,74.4,7.72,7.86,13.6,28.6,39.0
6938,8,7/12/1995,120200,4.0,,5.3,71.5,7.67,8.65,14.9,28.1,58.0
6939,8,18/01/1996,123000,0.2,,6.4,82.0,6.97,0.173,0.346,28.2,135.0
6941,8,18/01/1996,123000,2.0,,6.3,80.8,6.96,0.172,0.344,28.2,125.0
6942,8,18/01/1996,123000,3.0,,6.3,80.7,6.97,0.173,0.346,28.1,127.0
6944,8,6/02/1996,113900,0.2,,6.2,84.8,7.93,1.32,2.54,31.2,54.0
6945,8,6/02/1996,113900,2.0,,6.1,82.9,7.86,1.37,2.63,31.0,61.0
6946,8,6/02/1996,113900,4.0,,6.0,81.1,7.82,1.41,2.7,30.9,68.0
6947,8,5/03/1996,112000,0.2,8.0,6.3,88.7,8.13,23.6,37.2,26.3,12.0
6948,8,5/03/1996,112000,2.0,,6.0,85.8,8.11,24.0,37.8,26.3,24.0
6949,8,5/03/1996,112000,4.0,,6.0,85.0,8.11,24.1,37.9,26.3,30.0
6950,8,19/04/1996,130000,0.2,,4.9,70.9,7.21,28.4,44.0,25.91,1.0
6952,8,19/04/1996,130000,2.0,,4.8,68.8,7.2,28.6,44.2,25.86,8.0
6953,8,19/04/1996,130000,3.5,,4.7,67.4,7.2,28.6,44.3,25.85,20.0
6954,8,16/05/1996,140300,0.2,2.6,5.8,69.7,7.58,4.97,8.91,22.9,34.0
6955,8,16/05/1996,140300,2.0,,5.6,67.0,7.53,5.98,10.6,22.8,38.0
6957,8,18/06/1996,125100,0.2,,6.5,81.2,7.76,20.4,32.7,20.4,6.0
6958,8,18/06/1996,125100,2.0,,6.4,79.8,7.7,20.7,33.1,19.9,4.0
6959,8,18/06/1996,125100,4.0,,6.3,78.1,7.63,21.0,33.6,19.8,6.0
6960,8,18/07/1996,131500,0.2,,6.5,78.1,7.39,25.1,39.3,16.95,4.0
6962,8,18/07/1996,131500,2.0,,6.3,75.8,7.36,25.3,39.7,16.79,7.0
6963,8,18/07/1996,131500,4.0,,6.2,74.8,7.36,25.4,39.8,16.8,10.0
6964,8,13/08/1996,111600,0.2,,5.6,71.1,7.5,25.7,40.2,19.5,7.0
6966,8,13/08/1996,111600,2.0,,5.4,68.7,7.47,26.2,41.0,19.1,10.0
6967,8,13/08/1996,111600,4.0,,5.4,68.5,7.45,26.5,41.3,19.1,10.0
6968,8,26/09/1996,111500,0.2,1.9,4.0,55.6,7.62,28.2,43.7,23.5,18.0
6969,8,26/09/1996,111500,2.0,,4.0,55.5,7.66,28.3,43.8,23.5,25.0
6970,8,26/09/1996,111500,3.0,,4.1,55.1,7.59,22.2,35.2,23.5,29.0
6971,8,22/10/1996,105100,0.2,1.5,5.8,75.7,7.57,16.6,27.1,24.4,14.0
6972,8,22/10/1996,105100,2.0,,5.7,75.1,7.56,17.2,27.9,24.4,18.0
6973,8,22/10/1996,105100,3.0,,5.8,76.6,7.57,17.1,27.8,24.4,21.0
6974,8,21/11/1996,110400,0.2,,5.3,75.2,7.42,24.8,38.9,25.96,7.0
6976,8,21/11/1996,110400,2.0,,5.2,73.3,7.42,24.9,39.1,25.99,9.0
6977,8,10/12/1996,105000,0.2,,5.1,75.2,7.8,26.5,41.4,27.9,7.0
6979,8,10/12/1996,105000,2.0,,4.9,72.7,7.79,26.9,41.9,27.6,12.0
6980,8,10/12/1996,105000,4.0,,4.9,71.8,7.78,27.1,42.1,27.5,12.0
6981,8,23/01/1997,120400,0.2,,5.9,85.8,7.58,25.6,40.1,27.03,4.0
6983,8,23/01/1997,120400,2.0,,5.7,82.3,7.56,25.8,40.3,26.89,6.0
6984,8,23/01/1997,120400,4.0,,5.6,81.2,7.55,25.8,40.4,26.84,11.0
6986,8,18/02/1997,103600,0.2,,5.1,78.2,7.72,27.4,42.7,30.0,9.0
6987,8,18/02/1997,103600,2.0,,4.7,72.4,7.69,27.8,43.1,30.0,10.0
6988,8,18/02/1997,103600,4.0,,4.6,70.2,7.68,27.9,43.3,30.0,16.0
6989,8,13/03/1997,110400,0.2,6.5,6.5,81.4,7.9,4.01,7.28,25.6,21.0
6990,8,13/03/1997,110400,2.0,,6.3,79.0,7.8,4.82,8.65,25.3,22.0
6991,8,13/03/1997,110400,4.0,,6.3,78.2,7.8,5.16,9.22,25.2,35.0
6992,8,13/03/1997,110400,5.0,,6.2,77.5,7.8,5.57,9.9,25.2,47.0
6993,8,10/04/1997,132100,0.2,,6.2,85.3,7.94,23.7,37.4,25.0,7.0
6995,8,10/04/1997,132100,2.0,,6.1,83.8,7.91,23.6,37.3,25.0,11.0
6996,8,10/04/1997,132100,3.0,,6.0,83.0,7.92,23.7,37.3,25.0,13.0
6998,8,15/05/1997,142400,0.2,,5.0,66.7,7.65,28.8,44.5,21.5,4.0
6999,8,15/05/1997,142400,2.0,,4.7,62.9,7.67,29.5,45.6,21.2,6.0
7000,8,15/05/1997,142400,4.0,,4.7,62.8,7.74,30.2,46.5,21.1,8.0
7001,8,5/06/1997,125900,0.2,,5.6,72.5,7.43,25.1,39.4,20.38,8.0
7003,8,5/06/1997,125900,2.0,,5.6,71.3,7.42,25.1,39.4,20.34,11.0
7004,8,5/06/1997,125900,2.5,,5.5,71.2,7.42,25.1,39.4,20.33,13.0
7005,8,17/07/1997,111000,0.2,1.7,6.6,82.3,7.61,26.8,41.7,18.4,8.0
7006,8,17/07/1997,111000,2.0,,6.4,80.1,7.6,26.8,41.8,18.39,9.0
7007,8,17/07/1997,111000,3.0,,6.4,80.5,7.59,26.9,41.9,18.4,10.0
7008,8,21/08/1997,140200,0.2,,5.5,74.9,7.61,30.3,46.6,21.5,10.0
7010,8,21/08/1997,140200,2.0,,5.4,72.9,7.6,30.5,46.9,21.4,16.0
7011,8,21/08/1997,140200,4.0,,5.4,72.5,7.6,30.5,46.9,21.4,20.0
7012,8,29/09/1997,121000,0.2,,4.9,69.6,7.39,29.3,45.2,25.21,20.0
7015,8,29/09/1997,121000,2.0,,4.8,69.3,7.39,29.3,45.2,25.22,26.0
7016,8,29/10/1997,112300,0.2,,8.6,124.7,8.0,30.9,47.5,25.57,29.0
